Type	Path	Name	Last Modified	Created	Size (bytes)
File	C:\Users\tatsu\Documents\for-share\.git\objects\ff\6c62a583e3ef1606c7b83d9fb72b704c6869fe	6c62a583e3ef1606c7b83d9fb72b704c6869fe	2024-10-28 10:36:22	2024-10-28 10:36:22	458
File	C:\Users\tatsu\Documents\for-share\.git\objects\ff\a9aa6e2a1b71693bfbc07c226b4fd850f67217	a9aa6e2a1b71693bfbc07c226b4fd850f67217	2025-04-30 20:38:13	2025-04-30 20:38:13	699
File	C:\Users\tatsu\Documents\for-share\.git\objects\ff\d7853b61ba1d4439bcef08dd46b3171e69a3eb	d7853b61ba1d4439bcef08dd46b3171e69a3eb	2024-11-06 01:34:11	2024-11-06 01:34:11	549
File	C:\Users\tatsu\Documents\for-share\.git\objects\ff\febeb0fd815184e1b67d6cf22922e0ab516d44	febeb0fd815184e1b67d6cf22922e0ab516d44	2025-03-31 13:03:51	2025-03-31 13:03:51	227
Folder	C:\Users\tatsu\Documents\for-share\.git\objects\info	info	2024-09-04 17:16:14	2024-09-04 17:16:14	-
Folder	C:\Users\tatsu\Documents\for-share\.git\objects\pack	pack	2024-09-04 17:16:33	2024-09-04 17:16:14	-
File	C:\Users\tatsu\Documents\for-share\.git\objects\pack\pack-1dc461fea597b91a0a326481484a3b68b259c1d4.idx	pack-1dc461fea597b91a0a326481484a3b68b259c1d4.idx	2024-09-04 17:16:33	2024-09-04 17:16:33	1660
File	C:\Users\tatsu\Documents\for-share\.git\objects\pack\pack-1dc461fea597b91a0a326481484a3b68b259c1d4.pack	pack-1dc461fea597b91a0a326481484a3b68b259c1d4.pack	2025-04-30 20:17:50	2024-09-04 17:16:16	24600185
File	C:\Users\tatsu\Documents\for-share\.git\objects\pack\pack-1dc461fea597b91a0a326481484a3b68b259c1d4.rev	pack-1dc461fea597b91a0a326481484a3b68b259c1d4.rev	2024-09-04 17:16:33	2024-09-04 17:16:33	136
File	C:\Users\tatsu\Documents\for-share\.git\ORIG_HEAD	ORIG_HEAD	2025-05-16 12:06:00	2025-05-16 12:06:00	41
File	C:\Users\tatsu\Documents\for-share\.git\packed-refs	packed-refs	2024-09-04 17:16:33	2024-09-04 17:16:33	112
Folder	C:\Users\tatsu\Documents\for-share\.git\refs	refs	2024-09-04 17:16:33	2024-09-04 17:16:14	-
Folder	C:\Users\tatsu\Documents\for-share\.git\refs\heads	heads	2025-05-16 12:01:28	2024-09-04 17:16:16	-
File	C:\Users\tatsu\Documents\for-share\.git\refs\heads\main	main	2025-05-16 12:01:28	2025-05-16 12:01:28	41
Folder	C:\Users\tatsu\Documents\for-share\.git\refs\remotes	remotes	2024-09-04 17:16:33	2024-09-04 17:16:33	-
Folder	C:\Users\tatsu\Documents\for-share\.git\refs\remotes\origin	origin	2025-05-16 12:06:02	2024-09-04 17:16:33	-
File	C:\Users\tatsu\Documents\for-share\.git\refs\remotes\origin\HEAD	HEAD	2024-09-04 17:16:33	2024-09-04 17:16:33	30
File	C:\Users\tatsu\Documents\for-share\.git\refs\remotes\origin\main	main	2025-05-16 12:06:02	2025-05-16 12:06:02	41
Folder	C:\Users\tatsu\Documents\for-share\.git\refs\tags	tags	2024-09-04 17:16:16	2024-09-04 17:16:16	-
Folder	C:\Users\tatsu\Documents\for-share\.vscode	.vscode	2025-04-25 19:00:37	2025-04-08 13:07:01	-
File	C:\Users\tatsu\Documents\for-share\.vscode\launch.json	launch.json	2025-04-25 19:00:39	2025-04-25 19:00:37	595
File	C:\Users\tatsu\Documents\for-share\.vscode\settings.json	settings.json	2025-04-08 13:07:01	2025-04-08 13:07:01	49
File	C:\Users\tatsu\Documents\for-share\2025_0409kt.pdf	2025_0409kt.pdf	2025-04-28 17:29:21	2025-04-28 17:29:19	1240611
File	C:\Users\tatsu\Documents\for-share\Change_file_name.py	Change_file_name.py	2025-05-14 17:17:26	2025-05-14 17:17:26	1643
File	C:\Users\tatsu\Documents\for-share\Change_file_name2.py	Change_file_name2.py	2025-05-14 17:17:26	2025-05-14 17:17:26	2469
File	C:\Users\tatsu\Documents\for-share\Change_structure.py	Change_structure.py	2025-04-30 20:38:09	2025-04-28 17:28:37	1683
File	C:\Users\tatsu\Documents\for-share\ClipboardHistory.txt	ClipboardHistory.txt	2025-04-04 09:47:30	2025-04-03 14:58:24	221
File	C:\Users\tatsu\Documents\for-share\common.py	common.py	2025-05-14 17:17:26	2025-04-07 12:31:36	20752
File	C:\Users\tatsu\Documents\for-share\Copy_History copy 2.ahk	Copy_History copy 2.ahk	2025-04-04 09:54:57	2025-04-04 09:54:57	2461
File	C:\Users\tatsu\Documents\for-share\Copy_History copy 3.ahk	Copy_History copy 3.ahk	2025-04-04 09:54:57	2025-04-04 09:54:57	1921
File	C:\Users\tatsu\Documents\for-share\Copy_History.ahk	Copy_History.ahk	2025-04-04 09:54:57	2025-04-04 09:54:57	1128
File	C:\Users\tatsu\Documents\for-share\Copy_History2.ahk	Copy_History2.ahk	2025-04-04 09:47:54	2025-04-04 09:44:07	2246
File	C:\Users\tatsu\Documents\for-share\Copy_History_vf.ahk	Copy_History_vf.ahk	2025-04-03 17:23:07	2025-04-03 15:40:39	2343
Folder	C:\Users\tatsu\Documents\for-share\csv	csv	2024-09-12 17:27:29	2024-09-12 17:23:22	-
File	C:\Users\tatsu\Documents\for-share\csv\FY21.txt	FY21.txt	2024-09-12 17:30:13	2024-09-12 17:27:29	11781
File	C:\Users\tatsu\Documents\for-share\csv\FY22.txt	FY22.txt	2024-09-12 17:27:23	2024-09-12 17:23:54	11872
File	C:\Users\tatsu\Documents\for-share\csv\FY23.txt	FY23.txt	2024-09-12 17:23:47	2024-09-12 17:23:27	11948
File	C:\Users\tatsu\Documents\for-share\file_info_node_0515.tsv	file_info_node_0515.tsv	2025-05-16 14:34:48	2025-05-16 14:11:41	164145
File	C:\Users\tatsu\Documents\for-share\IMG_3140.png	IMG_3140.png	2025-04-30 20:19:41	2025-04-30 20:19:41	335839
File	C:\Users\tatsu\Documents\for-share\main.ahk	main.ahk	2025-03-31 13:03:51	2025-03-31 13:03:51	981
File	C:\Users\tatsu\Documents\for-share\main.txt	main.txt	2025-04-30 20:19:41	2024-09-04 17:17:00	25781
File	C:\Users\tatsu\Documents\for-share\main_code.py	main_code.py	2025-03-31 13:03:51	2024-09-09 20:09:12	3077
File	C:\Users\tatsu\Documents\for-share\main_code2.py	main_code2.py	2025-03-31 13:03:51	2025-03-31 13:03:51	4049
File	C:\Users\tatsu\Documents\for-share\main_code3.py	main_code3.py	2025-03-31 13:03:51	2025-03-31 13:03:51	4049
File	C:\Users\tatsu\Documents\for-share\meisai_0008146391_20250410154043.pdf	meisai_0008146391_20250410154043.pdf	2025-04-30 20:19:41	2025-04-30 20:19:41	56237
File	C:\Users\tatsu\Documents\for-share\mian2.txt	mian2.txt	2025-04-15 09:48:38	2024-09-24 09:06:31	5936
File	C:\Users\tatsu\Documents\for-share\mobile txt	mobile txt	2025-04-04 09:54:56	2025-04-04 09:54:56	955
File	C:\Users\tatsu\Documents\for-share\My_Launcher copy 2.ahk	My_Launcher copy 2.ahk	2025-04-07 12:31:14	2025-04-07 12:07:29	4133
File	C:\Users\tatsu\Documents\for-share\My_Launcher copy.ahk	My_Launcher copy.ahk	2025-04-07 12:06:31	2025-04-07 11:47:12	2331
File	C:\Users\tatsu\Documents\for-share\My_Launcher.ahk	My_Launcher.ahk	2025-04-25 18:53:59	2025-04-07 11:37:06	2131
File	C:\Users\tatsu\Documents\for-share\My_Launcher_vf copy 2.ahk	My_Launcher_vf copy 2.ahk	2025-05-15 12:08:52	2025-05-15 12:04:15	5164
File	C:\Users\tatsu\Documents\for-share\My_Launcher_vf copy 3.ahk	My_Launcher_vf copy 3.ahk	2025-05-16 12:00:59	2025-05-15 12:15:06	5307
File	C:\Users\tatsu\Documents\for-share\My_Launcher_vf copy.ahk	My_Launcher_vf copy.ahk	2025-05-14 17:12:03	2025-04-25 19:10:53	4640
File	C:\Users\tatsu\Documents\for-share\My_Launcher_vf.ahk	My_Launcher_vf.ahk	2025-04-25 18:55:36	2025-04-07 12:26:28	4153
Folder	C:\Users\tatsu\Documents\for-share\old	old	2025-04-07 12:31:36	2024-09-09 20:15:39	-
File	C:\Users\tatsu\Documents\for-share\old\01.png	01.png	2025-04-07 12:31:36	2025-04-07 12:31:36	2533234
File	C:\Users\tatsu\Documents\for-share\old\02image.png	02image.png	2025-04-07 12:31:36	2025-04-07 12:31:36	7453497
File	C:\Users\tatsu\Documents\for-share\old\03image.png	03image.png	2025-04-07 12:31:36	2025-04-07 12:31:36	7825248
File	C:\Users\tatsu\Documents\for-share\old\1104image.png	1104image.png	2025-04-07 12:31:36	2025-04-07 12:31:36	511348
File	C:\Users\tatsu\Documents\for-share\old\1341image.png	1341image.png	2025-04-07 12:31:36	2025-04-07 12:31:36	4684874
File	C:\Users\tatsu\Documents\for-share\old\221image.png	221image.png	2025-04-07 12:31:36	2025-04-07 12:31:36	244586
File	C:\Users\tatsu\Documents\for-share\old\Franklin Templeton heads for sixth year of outflows.pdf	Franklin Templeton heads for sixth year of outflows.pdf	2025-04-07 12:31:36	2025-04-07 12:31:36	537075
File	C:\Users\tatsu\Documents\for-share\old\Franklin Templeton winds up $3bn of India funds after market turmoil.pdf	Franklin Templeton winds up $3bn of India funds after market turmoil.pdf	2025-04-07 12:31:36	2025-04-07 12:31:36	752607
File	C:\Users\tatsu\Documents\for-share\old\FY23_業績予想 _ 豊田通商株式会社.pdf	FY23_業績予想 _ 豊田通商株式会社.pdf	2025-04-07 12:31:36	2025-04-07 12:31:36	368833
File	C:\Users\tatsu\Documents\for-share\old\Hasenstab suffers largest outflow among bond managers in 2020.pdf	Hasenstab suffers largest outflow among bond managers in 2020.pdf	2025-04-07 12:31:36	2025-04-07 12:31:36	791213
File	C:\Users\tatsu\Documents\for-share\old\IMG_0204.png	IMG_0204.png	2025-04-07 12:31:36	2025-04-07 12:31:36	435746
File	C:\Users\tatsu\Documents\for-share\old\IMG_0934.png	IMG_0934.png	2025-04-07 12:31:36	2025-04-07 12:31:36	434441
File	C:\Users\tatsu\Documents\for-share\old\IMG_9199.png	IMG_9199.png	2025-04-07 12:31:36	2025-04-07 12:31:36	378185
File	C:\Users\tatsu\Documents\for-share\old\IMG_9200.png	IMG_9200.png	2025-04-07 12:31:36	2025-04-07 12:31:36	391002
File	C:\Users\tatsu\Documents\for-share\old\IMG_92001.png	IMG_92001.png	2025-04-07 12:31:36	2025-04-07 12:31:36	251120
File	C:\Users\tatsu\Documents\for-share\old\LICENSE	LICENSE	2025-04-07 12:31:36	2025-04-07 12:31:36	1085
File	C:\Users\tatsu\Documents\for-share\old\Life Insurance Stocks Look Cheap and Inviting - Barron's.pdf	Life Insurance Stocks Look Cheap and Inviting - Barron's.pdf	2025-04-07 12:31:36	2025-04-07 12:31:36	232275
File	C:\Users\tatsu\Documents\for-share\old\matome2.csv	matome2.csv	2024-09-04 17:16:33	2024-09-04 17:16:33	2783488
File	C:\Users\tatsu\Documents\for-share\old\matome2.xlsx	matome2.xlsx	2024-09-04 17:16:33	2024-09-04 17:16:33	1588614
File	C:\Users\tatsu\Documents\for-share\old\PI_20240610.pdf	PI_20240610.pdf	2025-04-07 12:31:36	2025-04-07 12:31:36	5352851
File	C:\Users\tatsu\Documents\for-share\old\Snipaste_2024-09-02_17-25-09.png	Snipaste_2024-09-02_17-25-09.png	2024-09-05 23:17:05	2024-09-05 23:17:05	240596
File	C:\Users\tatsu\Documents\for-share\old\Snipaste_2024-09-05_23-16-25.png	Snipaste_2024-09-05_23-16-25.png	2024-09-05 23:17:05	2024-09-05 23:17:05	535952
File	C:\Users\tatsu\Documents\for-share\old\test_1.txt	test_1.txt	2024-09-04 17:16:33	2024-09-04 17:16:33	25068393
File	C:\Users\tatsu\Documents\for-share\old\test_2.txt	test_2.txt	2024-09-04 17:16:33	2024-09-04 17:16:33	23082736
File	C:\Users\tatsu\Documents\for-share\old\test_3.txt	test_3.txt	2024-09-04 17:16:33	2024-09-04 17:16:33	22911802
File	C:\Users\tatsu\Documents\for-share\old\test_4.txt	test_4.txt	2024-09-04 17:16:33	2024-09-04 17:16:33	22648744
File	C:\Users\tatsu\Documents\for-share\old\utokyo-transcript.pdf	utokyo-transcript.pdf	2025-04-07 12:31:36	2025-04-07 12:31:36	584844
File	C:\Users\tatsu\Documents\for-share\old\ハセンスタブ、2020年に債券運用会社の中で最大の資金流出に見舞われる.pdf	ハセンスタブ、2020年に債券運用会社の中で最大の資金流出に見舞われる.pdf	2025-04-07 12:31:36	2025-04-07 12:31:36	930326
File	C:\Users\tatsu\Documents\for-share\old\フランクリン・テンプルトン、6年連続の資金流出へ.pdf	フランクリン・テンプルトン、6年連続の資金流出へ.pdf	2025-04-07 12:31:36	2025-04-07 12:31:36	685805
File	C:\Users\tatsu\Documents\for-share\old\フランクリン・テンプルトン、市場の混乱を受けて30億ドルのインドファンドを閉鎖.pdf	フランクリン・テンプルトン、市場の混乱を受けて30億ドルのインドファンドを閉鎖.pdf	2025-04-07 12:31:36	2025-04-07 12:31:36	929123
File	C:\Users\tatsu\Documents\for-share\old\東電の豪ガス田権益、官民で肩代わり　三菱商事など　総投資額3500億円 - 日本経済新聞.pdf	東電の豪ガス田権益、官民で肩代わり　三菱商事など　総投資額3500億円 - 日本経済新聞.pdf	2025-04-07 12:31:36	2025-04-07 12:31:36	4131438
File	C:\Users\tatsu\Documents\for-share\output_table_1.csv	output_table_1.csv	2025-04-28 19:05:22	2025-04-28 19:05:22	899
File	C:\Users\tatsu\Documents\for-share\overlay.html	overlay.html	2025-04-07 12:31:36	2025-04-07 12:31:36	2303
File	C:\Users\tatsu\Documents\for-share\package-lock.json	package-lock.json	2025-04-07 12:31:36	2025-04-07 12:31:36	104361
File	C:\Users\tatsu\Documents\for-share\package.json	package.json	2025-04-07 12:31:36	2025-04-07 12:31:36	283
File	C:\Users\tatsu\Documents\for-share\preload.js	preload.js	2025-04-07 12:31:36	2025-04-07 12:31:36	714
File	C:\Users\tatsu\Documents\for-share\sample.tsv	sample.tsv	2025-05-16 10:33:16	2025-04-25 19:12:26	1149
File	C:\Users\tatsu\Documents\for-share\save_attachment .py	save_attachment .py	2025-05-14 17:17:26	2025-04-07 12:31:36	3677
File	C:\Users\tatsu\Documents\for-share\save_setting_Paris.json	save_setting_Paris.json	2025-04-07 12:31:36	2025-04-07 12:31:36	614
File	C:\Users\tatsu\Documents\for-share\screenshot.html	screenshot.html	2025-04-07 12:31:36	2025-04-07 12:31:36	1112
File	C:\Users\tatsu\Documents\for-share\screenshot.js	screenshot.js	2025-04-07 12:31:36	2025-04-07 12:31:36	3095
File	C:\Users\tatsu\Documents\for-share\screenshot2.js	screenshot2.js	2025-04-07 12:31:36	2025-04-07 12:31:36	7076
File	C:\Users\tatsu\Documents\for-share\SearchFile.js	SearchFile.js	2025-04-30 20:19:31	2025-03-31 12:52:44	1254
Folder	C:\Users\tatsu\Documents\for-share\SearchFile_2	SearchFile_2	2025-05-16 13:58:35	2025-05-16 13:58:28	-
File	C:\Users\tatsu\Documents\for-share\SearchFile_2.0.js	SearchFile_2.0.js	2025-05-16 14:17:09	2025-05-16 13:58:18	1850
File	C:\Users\tatsu\Documents\for-share\ToPDF.py	ToPDF.py	2025-04-08 12:52:06	2025-04-07 15:34:14	249
Folder	C:\Users\tatsu\Documents\for-share\__pycache__	__pycache__	2025-05-14 17:17:26	2025-05-14 17:17:26	-
File	C:\Users\tatsu\Documents\for-share\__pycache__\common.cpython-312.pyc	common.cpython-312.pyc	2025-05-14 17:17:26	2025-05-14 17:17:26	16891
File	C:\Users\tatsu\Documents\My Music	My Music	2024-08-03 01:28:49	2024-08-03 01:01:58	0
